commit_id,author_date,bugcount,fixcount,ENCODING NAME NAME,NAME NAME OP,NAME OP NAME,OP NAME NAME,NAME NAME NAME,NAME OP NEWLINE,OP NEWLINE NAME,NEWLINE NAME OP,OP NAME OP,NAME OP OP,OP OP NEWLINE,NAME OP NL,OP NL STRING,NL STRING OP,STRING OP NL,OP NL NAME,NL NAME OP,NAME OP STRING,OP STRING NEWLINE,STRING NEWLINE NAME,NEWLINE NAME NAME,OP OP NAME,OP STRING OP,STRING OP OP,OP NAME NEWLINE,NAME NEWLINE NAME,OP STRING NL,STRING NL STRING,STRING OP NEWLINE,NEWLINE NAME NEWLINE,OP OP NUMBER,OP NUMBER OP,NUMBER OP NEWLINE,NAME OP NUMBER,NAME NAME NEWLINE,OP NEWLINE STRING,NEWLINE STRING NEWLINE,OP NL OP,NL OP STRING,STRING OP STRING,STRING OP NAME,NUMBER OP NUMBER,NUMBER OP OP,OP OP NL,STRING OP NUMBER,NUMBER OP NL,OP OP OP,OP NEWLINE ENDMARKER,OP OP STRING,OP NEWLINE OP,NEWLINE OP NAME,STRING NEWLINE OP,OP NAME NL,NAME NL OP,NL OP NEWLINE,OP NEWLINE COMMENT,NEWLINE COMMENT NL,COMMENT NL NAME,NAME NEWLINE COMMENT,COMMENT NL COMMENT,NL COMMENT NL,OP NUMBER NEWLINE,NUMBER NEWLINE NAME,NL NAME NEWLINE,NL OP OP,NEWLINE NAME NUMBER,NAME NUMBER OP,NUMBER OP NAME,NAME NAME STRING,NAME STRING OP,NAME OP COMMENT,OP COMMENT NL,COMMENT NL STRING,NAME NEWLINE ENDMARKER,OP STRING NAME,STRING NAME NAME,COMMENT NL ENDMARKER,NL OP NAME,NEWLINE NAME STRING,NAME STRING NAME,ENCODING NUMBER NUMBER,NUMBER NUMBER OP,OP NEWLINE NUMBER,NEWLINE NUMBER NUMBER,ENCODING NAME OP,ENCODING COMMENT NL,NL STRING NL,NAME NAME COMMENT,NAME COMMENT NEWLINE,COMMENT NEWLINE NAME,NL OP NL,NL NAME NAME,NEWLINE STRING OP,STRING NL OP,STRING OP COMMENT,OP COMMENT NEWLINE,ENCODING NAME NUMBER,NAME NUMBER NAME,NUMBER NAME NAME,NAME NAME NUMBER,NAME NUMBER NUMBER,NUMBER NUMBER NAME,NUMBER NEWLINE NUMBER,NEWLINE NUMBER OP,OP NAME NUMBER,NAME STRING STRING,STRING STRING NAME,NAME STRING NEWLINE,STRING NAME NL,NAME NL STRING,STRING NAME OP,OP NUMBER NAME,NUMBER NAME STRING,STRING NEWLINE COMMENT,STRING NAME STRING,NUMBER NEWLINE ENDMARKER,NAME NEWLINE OP,NL NAME STRING,NAME NL NAME,NL NAME NL,STRING NL NAME,NUMBER OP STRING,NAME NL COMMENT,OP NL COMMENT,OP NAME STRING,ENCODING NAME STRING,NEWLINE OP STRING,NEWLINE COMMENT NEWLINE,COMMENT NEWLINE COMMENT,ENCODING OP NAME,OP NL NUMBER,NL NUMBER OP,NAME NAME NL,ENCODING STRING NEWLINE,NAME NEWLINE STRING,NEWLINE STRING NAME,NAME NUMBER NEWLINE,NAME NEWLINE NUMBER,NEWLINE OP OP,COMMENT NL OP,COMMENT NEWLINE STRING,STRING NEWLINE STRING,STRING NEWLINE ENDMARKER,COMMENT NEWLINE NUMBER,NUMBER NEWLINE COMMENT,NAME NAME ERRORTOKEN,NAME ERRORTOKEN NAME,ERRORTOKEN NAME NAME,ENCODING STRING OP,STRING NL COMMENT,NUMBER NAME OP,STRING NEWLINE NUMBER,NL STRING NEWLINE,NUMBER NAME NUMBER,NUMBER NEWLINE STRING,NAME ERRORTOKEN ERRORTOKEN,ERRORTOKEN ERRORTOKEN NAME,ERRORTOKEN NAME ERRORTOKEN,ERRORTOKEN NAME OP,OP NAME ERRORTOKEN,NAME ERRORTOKEN NEWLINE,ERRORTOKEN NEWLINE OP,COMMENT NEWLINE OP,OP NUMBER COMMENT,NUMBER COMMENT NEWLINE,STRING STRING OP,NEWLINE OP NL,OP STRING COMMENT,STRING COMMENT NEWLINE,OP NEWLINE NL,NEWLINE NL NAME,OP OP COMMENT,NL STRING COMMENT,STRING COMMENT NL,NUMBER OP COMMENT,NUMBER NAME NL,OP STRING STRING,STRING STRING NEWLINE,OP NUMBER NL,NUMBER NL NAME,NEWLINE NAME COMMENT,STRING STRING STRING,OP NAME COMMENT,NAME STRING NL,NAME COMMENT NL,ENCODING NAME NEWLINE,STRING NEWLINE NL,NEWLINE NUMBER NAME,NAME ERRORTOKEN OP,ERRORTOKEN OP NEWLINE,NUMBER NAME NEWLINE,NEWLINE OP NEWLINE,NUMBER NEWLINE OP,NL STRING NAME,NL OP NUMBER,NL NAME COMMENT,OP NUMBER NUMBER,NUMBER NL STRING,ENCODING NUMBER OP,NUMBER NL OP,ENCODING STRING NAME,NAME NUMBER STRING,NUMBER STRING NAME,ENCODING OP STRING,ENCODING OP OP,NAME NEWLINE NL,STRING NAME NEWLINE,STRING NAME NUMBER,ENCODING NUMBER NAME,COMMENT NL NUMBER,NAME OP ERRORTOKEN,OP ERRORTOKEN NAME,ENCODING ERRORTOKEN NAME
d59d5a1c72c2324b857225680f5578d381a2ec73,1392142597,1,1,0,8,54,6,15,10,14,10,59,10,8,9,0,0,0,9,14,8,0,0,4,7,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,0,0,12,1,1,0,0,0,0,2,0,3,4,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0916370a486419b9606331d972666f1551d499d9,1392150864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132f13e5b095bdeaa0db72b151a3bf912ccfca36,1392153333,1,0,1,16,205,1,8,11,31,22,215,32,20,23,10,10,7,37,37,19,2,2,15,9,21,17,4,7,1,1,1,3,0,0,0,0,2,1,1,2,0,4,2,0,0,19,0,0,13,1,1,0,3,1,1,1,2,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3ec1cd6578a19413893a6b2ef276532c44c2a4f,1392214716,1,0,1,64,154,19,15,28,59,24,138,33,28,2,2,6,1,1,7,15,0,0,55,9,17,11,10,21,4,6,5,1,1,2,1,1,13,0,0,2,1,1,5,0,1,2,0,0,13,1,5,0,0,0,2,1,1,3,6,6,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c0025abf4581dc3561637e802de7bba1434d2b3,1392215114,0,1,1,57,201,15,10,45,81,52,201,48,37,16,2,9,0,24,28,26,0,0,50,21,22,22,11,23,7,9,4,2,0,1,0,2,10,0,0,1,1,0,5,0,1,11,0,0,24,1,2,0,0,0,0,0,0,4,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec7f21ff8b8c15734ab845ee10187a1005e979fd,1392250995,1,0,0,43,317,12,15,70,114,93,375,85,42,14,59,69,16,16,23,48,7,6,41,29,78,56,5,15,10,10,7,0,0,10,1,1,13,1,1,7,2,19,40,0,4,47,9,5,25,1,27,1,3,2,0,0,5,6,8,8,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,3,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b0ac8294dd9d8dbddfbb320c62d7264daf55be26,1392251856,1,0,1,5,56,0,0,9,14,11,59,6,6,0,0,0,0,0,0,4,0,1,4,2,4,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749b5b98859685d72ebfc684f8066ea138f8b76b,1392360756,1,0,1,7,36,6,10,6,8,8,31,3,3,1,0,0,0,1,2,2,1,1,6,0,1,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cac1bd3227fd8b65744e75f0df018fb34bcb1c1,1392363967,1,1,1,49,334,14,59,72,139,121,368,66,68,6,3,8,2,8,6,57,1,2,37,33,63,39,9,16,6,8,11,4,4,15,2,9,5,6,1,0,0,1,23,3,10,3,0,0,14,1,10,5,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca3f3cc1aa5be2a04120a1a4df2c1e79be927fa5,1392380740,1,0,0,15,82,0,2,22,35,27,94,19,13,3,1,3,0,4,6,16,2,2,11,8,13,6,3,3,2,2,3,0,1,1,1,0,0,0,0,0,0,0,7,0,0,2,0,0,6,1,1,0,0,0,0,0,0,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85ddbde058d8bda0b938eb7a45ef73519a831b3b,1392404357,0,1,1,0,6,0,0,0,2,2,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8eb35516bda872220c5c044638365c87bcf35f33,1392422575,1,0,1,19,153,8,26,30,44,39,185,39,31,17,20,26,4,19,28,30,3,3,18,16,39,33,1,11,6,11,3,0,0,2,0,2,11,3,2,0,0,9,16,0,2,18,0,0,9,1,9,5,7,1,0,0,0,9,10,10,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d4312a2c9b020cec1241fde0b9a1fb29af5e6f6,1392445497,0,1,0,0,204,0,0,49,72,72,204,3,24,0,0,0,0,0,0,21,0,0,0,0,25,25,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573e25cb70b0fe9e44b2b2224f1c939ef4ea8198,1392472493,1,0,0,24,206,7,16,35,72,62,229,30,37,35,8,8,15,41,44,48,6,7,18,13,67,41,0,2,0,0,6,1,0,5,0,5,1,3,2,2,1,3,12,0,0,1,0,0,3,1,21,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db5ea5c705757ca20a5789839f96518877c91820,1392606248,0,1,0,20,113,4,8,10,35,22,123,22,19,14,2,2,4,20,19,22,2,2,15,9,30,16,0,0,0,0,8,0,0,5,2,4,0,3,0,1,0,2,4,0,3,5,2,0,17,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac4e5f446cf183cfdd992cac9c82defea2147c68,1392670582,1,0,0,0,6,0,0,0,0,0,7,2,1,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a38d73d9449675374f45c44b35978735e53cdbaf,1392710461,0,1,1,24,142,13,1,22,36,30,135,15,11,4,0,2,0,9,12,16,1,1,11,3,15,7,3,4,2,3,4,0,0,3,2,2,1,0,0,1,0,0,5,0,0,6,1,0,0,1,2,0,0,0,0,0,1,3,3,3,0,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
001d36c97eac77410f7dd32290d2142abfb19fa0,1392721937,0,0,1,2,27,0,0,5,10,9,27,3,5,0,0,0,0,1,1,4,0,0,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b85e907e727240bacaac56374653b3e38bc33396,1392761927,1,0,0,21,127,6,6,28,45,38,136,22,19,3,0,1,1,8,12,26,3,3,16,15,33,25,2,7,2,1,5,1,0,2,0,2,3,0,0,0,0,1,2,0,1,3,0,1,1,1,11,0,0,0,0,0,0,6,6,6,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7b5b975a48f132afa0fc8717c72ab3cb1f6545a,1392768705,1,0,1,41,254,5,25,31,86,57,273,58,51,12,3,4,5,29,30,37,0,0,38,11,42,20,6,11,1,1,11,0,2,13,1,9,5,3,3,5,1,1,10,2,9,19,0,0,24,1,4,4,7,3,0,0,3,2,2,2,0,6,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82050933506f3ce37b293833bb8b62547ca3f1fb,1392770122,0,0,1,6,74,1,3,8,16,19,80,19,10,8,0,0,0,7,10,3,0,1,2,10,6,0,6,4,0,0,3,0,0,3,0,3,0,1,1,1,0,1,2,0,3,0,0,0,4,1,2,0,0,0,0,0,0,3,5,5,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce936ea5f3ae0b4d3b816a7fe42d5f0100b20fca,1392775654,1,0,0,3,12,0,0,1,10,7,14,7,5,1,5,6,5,1,1,3,1,0,3,0,6,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,0,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47079b78b8d8414da9e876d31c6364d6c78389ab,1392805698,0,1,1,1,6,0,0,0,2,2,8,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dd0b6b5ee75bd437b2a82f2e666a6c671b91514,1392837715,0,1,1,11,73,2,3,14,26,19,79,15,12,3,0,0,0,3,3,6,1,1,8,4,9,4,1,2,0,0,0,1,0,1,1,1,0,0,0,1,1,1,4,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
